Postcode,DZ,SIMD16_Rank,SIMD16_Vigintile,SIMD16_Decile,SIMD16_Quintile
AB25 1LE,S01006648,4379,13,7,4
AB25 1LL,S01006648,4379,13,7,4
AB25 1LN,S01006648,4379,13,7,4
AB25 1LP,S01006648,4379,13,7,4
AB25 1LQ,S01006648,4379,13,7,4
AB25 1LR,S01006648,4379,13,7,4
AB25 1LT,S01006648,4379,13,7,4
AB25 1LU,S01006648,4379,13,7,4
AB25 1LW,S01006648,4379,13,7,4
AB25 1LX,S01006648,4379,13,7,4
AB25 1LY,S01006648,4379,13,7,4
AB25 1LZ,S01006648,4379,13,7,4
AB25 1NA,S01006648,4379,13,7,4
AB25 1NB,S01006648,4379,13,7,4
AB25 1ND,S01006648,4379,13,7,4
AB25 1NE,S01006586,3290,10,5,3
AB25 1NG,S01006653,6069,18,9,5
AB25 1NH,S01006564,2834,9,5,3
AB25 1NL,S01006565,3870,12,6,3
AB25 1NQ,S01006586,3290,10,5,3
AB25 1NR,S01006564,2834,9,5,3
AB25 1NS,S01006564,2834,9,5,3
AB25 1NT,S01006586,3290,10,5,3
AB25 1NU,S01006586,3290,10,5,3
AB25 1NX,S01006586,3290,10,5,3
AB25 1PD,S01006564,2834,9,5,3
AB25 1PH,S01006586,3290,10,5,3
AB25 1PJ,S01006586,3290,10,5,3
AB25 1PL,S01006586,3290,10,5,3
AB25 1PN,S01006586,3290,10,5,3
AB25 1PP,S01006565,3870,12,6,3
AB25 1PQ,S01006565,3870,12,6,3
AB25 1PR,S01006565,3870,12,6,3
AB25 1PS,S01006565,3870,12,6,3
AB25 1PT,S01006648,4379,13,7,4
AB25 1PU,S01006648,4379,13,7,4
AB25 1PX,S01006586,3290,10,5,3
AB25 1PY,S01006586,3290,10,5,3
AB25 1QB,S01006586,3290,10,5,3
AB25 1QF,S01006584,6802,20,10,5
AB25 1QU,S01006586,3290,10,5,3
AB25 1RG,S01006584,6802,20,10,5
AB25 1RQ,S01006586,3290,10,5,3
AB25 1RX,S01006567,2616,8,4,2
AB25 1SA,S01006564,2834,9,5,3
AB25 1SB,S01006564,2834,9,5,3
AB25 1SD,S01006564,2834,9,5,3
AB25 1SJ,S01006564,2834,9,5,3
AB25 1SL,S01006564,2834,9,5,3
AB25 1SN,S01006564,2834,9,5,3
AB25 1SP,S01006567,2616,8,4,2
AB25 1SQ,S01006568,6507,19,10,5
AB25 1SR,S01006568,6507,19,10,5
AB25 1SS,S01006568,6507,19,10,5
AB25 1ST,S01006568,6507,19,10,5
AB25 1SX,S01006567,2616,8,4,2
AB25 1SY,S01006564,2834,9,5,3
AB25 1TT,S01006646,4907,15,8,4
AB25 1TU,S01006567,2616,8,4,2
AB25 1TW,S01006567,2616,8,4,2
AB25 1TX,S01006564,2834,9,5,3
AB25 1UG,S01006646,4907,15,8,4
AB25 1UH,S01006646,4907,15,8,4
AB25 1UP,S01006586,3290,10,5,3
AB25 1UQ,S01006648,4379,13,7,4
AB25 1UR,S01006565,3870,12,6,3
AB25 1US,S01006565,3870,12,6,3
AB25 1UT,S01006565,3870,12,6,3
AB25 1UW,S01006648,4379,13,7,4
AB25 1WA,S01006648,4379,13,7,4
AB25 1WB,S01006648,4379,13,7,4
AB25 1WW,S01006653,6069,18,9,5
AB25 1WX,S01006653,6069,18,9,5
AB25 1WY,S01006653,6069,18,9,5
AB25 1WZ,S01006653,6069,18,9,5
AB25 1XA,S01006648,4379,13,7,4
AB25 1XB,S01006653,6069,18,9,5
AB25 1XD,S01006653,6069,18,9,5
AB25 1XE,S01006653,6069,18,9,5
AB25 1XF,S01006565,3870,12,6,3
AB25 1XH,S01006565,3870,12,6,3
AB25 1XJ,S01006653,6069,18,9,5
AB25 1XL,S01006653,6069,18,9,5
AB25 1XN,S01006653,6069,18,9,5
AB25 1XQ,S01006584,6802,20,10,5
AB25 1XR,S01006571,6244,18,9,5
AB25 1XS,S01006584,6802,20,10,5
AB25 1XT,S01006584,6802,20,10,5
AB25 1XU,S01006584,6802,20,10,5
AB25 1XX,S01006584,6802,20,10,5
AB25 1YA,S01006653,6069,18,9,5
AB25 1YB,S01006653,6069,18,9,5
AB25 1YD,S01006653,6069,18,9,5
AB25 1YE,S01006648,4379,13,7,4
AB25 1YF,S01006648,4379,13,7,4
AB25 1YG,S01006653,6069,18,9,5
AB25 1YH,S01006653,6069,18,9,5
AB25 1YJ,S01006653,6069,18,9,5
AB25 1YL,S01006648,4379,13,7,4
AB25 1YN,S01006648,4379,13,7,4
AB25 1YP,S01006653,6069,18,9,5
AB25 1YQ,S01006653,6069,18,9,5
AB25 1YR,S01006653,6069,18,9,5
AB25 1YS,S01006653,6069,18,9,5
AB25 1YT,S01006648,4379,13,7,4
AB25 1YU,S01006648,4379,13,7,4
AB25 1YW,S01006647,2606,8,4,2
AB25 1YX,S01006564,2834,9,5,3
AB25 1ZA,S01006653,6069,18,9,5
AB25 1ZD,S01006653,6069,18,9,5
AB25 2AY,S01006563,5484,16,8,4
AB25 2BU,S01006700,2784,8,4,2
AB25 2BW,S01006563,5484,16,8,4
AB25 2BX,S01006571,6244,18,9,5
AB25 2DA,S01006571,6244,18,9,5
AB25 2DB,S01006571,6244,18,9,5
AB25 2DD,S01006571,6244,18,9,5
AB25 2DF,S01006655,3023,9,5,3
AB25 2DG,S01006571,6244,18,9,5
AB25 2DH,S01006571,6244,18,9,5
AB25 2DL,S01006559,6958,20,10,5
AB25 2DN,S01006559,6958,20,10,5
AB25 2DU,S01006571,6244,18,9,5
AB25 2DW,S01006571,6244,18,9,5
AB25 2DX,S01006571,6244,18,9,5
AB25 2DY,S01006571,6244,18,9,5
AB25 2DZ,S01006571,6244,18,9,5
AB25 2EE,S01006571,6244,18,9,5
AB25 2EF,S01006571,6244,18,9,5
AB25 2EG,S01006655,3023,9,5,3
AB25 2EH,S01006563,5484,16,8,4
AB25 2EL,S01006559,6958,20,10,5
AB25 2FB,S01006569,6303,19,10,5
AB25 2GA,S01006566,6265,18,9,5
AB25 2GF,S01006566,6265,18,9,5
AB25 2HU,S01006558,6587,19,10,5
AB25 2HW,S01006558,6587,19,10,5
AB25 2JD,S01006569,6303,19,10,5
AB25 2JF,S01006568,6507,19,10,5
AB25 2JN,S01006569,6303,19,10,5
AB25 2JP,S01006569,6303,19,10,5
AB25 2JQ,S01006569,6303,19,10,5
AB25 2JR,S01006569,6303,19,10,5
AB25 2JS,S01006569,6303,19,10,5
AB25 2JT,S01006568,6507,19,10,5
AB25 2JX,S01006568,6507,19,10,5
AB25 2LA,S01006568,6507,19,10,5
AB25 2LB,S01006568,6507,19,10,5
AB25 2LD,S01006568,6507,19,10,5
AB25 2LJ,S01006568,6507,19,10,5
AB25 2LQ,S01006558,6587,19,10,5
AB25 2LT,S01006563,5484,16,8,4
AB25 2LZ,S01006568,6507,19,10,5
AB25 2NG,S01006570,6946,20,10,5
AB25 2NH,S01006569,6303,19,10,5
AB25 2NN,S01006655,3023,9,5,3
AB25 2NQ,S01006653,6069,18,9,5
AB25 2NR,S01006568,6507,19,10,5
AB25 2NS,S01006568,6507,19,10,5
AB25 2NT,S01006568,6507,19,10,5
AB25 2NW,S01006568,6507,19,10,5
AB25 2NX,S01006568,6507,19,10,5
AB25 2PA,S01006564,2834,9,5,3
AB25 2PB,S01006568,6507,19,10,5
AB25 2PD,S01006570,6946,20,10,5
AB25 2PJ,S01006570,6946,20,10,5
AB25 2PL,S01006568,6507,19,10,5
AB25 2PP,S01006570,6946,20,10,5
AB25 2PQ,S01006570,6946,20,10,5
AB25 2PR,S01006570,6946,20,10,5
AB25 2PS,S01006570,6946,20,10,5
AB25 2PT,S01006570,6946,20,10,5
AB25 2PX,S01006566,6265,18,9,5
AB25 2QA,S01006558,6587,19,10,5
AB25 2QB,S01006558,6587,19,10,5
AB25 2QD,S01006568,6507,19,10,5
AB25 2QE,S01006558,6587,19,10,5
AB25 2QF,S01006563,5484,16,8,4
AB25 2QG,S01006560,6817,20,10,5
AB25 2QH,S01006563,5484,16,8,4
AB25 2QJ,S01006566,6265,18,9,5
AB25 2QL,S01006566,6265,18,9,5
AB25 2QN,S01006569,6303,19,10,5
AB25 2QP,S01006558,6587,19,10,5
AB25 2QQ,S01006558,6587,19,10,5
AB25 2QR,S01006558,6587,19,10,5
AB25 2QS,S01006569,6303,19,10,5
AB25 2QT,S01006656,4580,14,7,4
AB25 2QU,S01006563,5484,16,8,4
AB25 2QW,S01006563,5484,16,8,4
AB25 2QX,S01006656,4580,14,7,4
AB25 2QY,S01006561,6975,20,10,5
AB25 2QZ,S01006561,6975,20,10,5
AB25 2RA,S01006656,4580,14,7,4
AB25 2RB,S01006656,4580,14,7,4
AB25 2RD,S01006566,6265,18,9,5
AB25 2RE,S01006568,6507,19,10,5
AB25 2RF,S01006568,6507,19,10,5
AB25 2RH,S01006564,2834,9,5,3
AB25 2RJ,S01006566,6265,18,9,5
AB25 2RL,S01006566,6265,18,9,5
AB25 2RN,S01006656,4580,14,7,4
AB25 2RP,S01006566,6265,18,9,5
AB25 2RQ,S01006566,6265,18,9,5
AB25 2RR,S01006566,6265,18,9,5
AB25 2RS,S01006566,6265,18,9,5
AB25 2RT,S01006656,4580,14,7,4
AB25 2RU,S01006570,6946,20,10,5
AB25 2RW,S01006570,6946,20,10,5
AB25 2RY,S01006570,6946,20,10,5
AB25 2RZ,S01006570,6946,20,10,5
AB25 2SD,S01006653,6069,18,9,5
AB25 2SE,S01006570,6946,20,10,5
AB25 2SF,S01006570,6946,20,10,5
AB25 2SG,S01006566,6265,18,9,5
AB25 2SH,S01006566,6265,18,9,5
AB25 2SU,S01006566,6265,18,9,5
AB25 2SW,S01006566,6265,18,9,5
AB25 2SY,S01006566,6265,18,9,5
AB25 2SZ,S01006566,6265,18,9,5
AB25 2TA,S01006567,2616,8,4,2
AB25 2TB,S01006565,3870,12,6,3
AB25 2TD,S01006565,3870,12,6,3
AB25 2TE,S01006566,6265,18,9,5
AB25 2TF,S01006566,6265,18,9,5
AB25 2TG,S01006656,4580,14,7,4
AB25 2TH,S01006656,4580,14,7,4
AB25 2TJ,S01006565,3870,12,6,3
AB25 2TL,S01006567,2616,8,4,2
AB25 2TN,S01006567,2616,8,4,2
AB25 2TP,S01006567,2616,8,4,2
AB25 2TQ,S01006567,2616,8,4,2
AB25 2TR,S01006567,2616,8,4,2
AB25 2TS,S01006567,2616,8,4,2
AB25 2TT,S01006566,6265,18,9,5
AB25 2TZ,S01006567,2616,8,4,2
AB25 2UA,S01006564,2834,9,5,3
AB25 2UB,S01006564,2834,9,5,3
AB25 2UD,S01006564,2834,9,5,3
AB25 2UE,S01006656,4580,14,7,4
AB25 2UF,S01006656,4580,14,7,4
AB25 2UG,S01006656,4580,14,7,4
AB25 2UH,S01006656,4580,14,7,4
AB25 2UL,S01006656,4580,14,7,4
AB25 2UN,S01006656,4580,14,7,4
AB25 2UP,S01006565,3870,12,6,3
AB25 2UQ,S01006589,3514,11,6,3
AB25 2UU,S01006565,3870,12,6,3
AB25 2UX,S01006565,3870,12,6,3
AB25 2UZ,S01006563,5484,16,8,4
AB25 2WA,S01006563,5484,16,8,4
AB25 2WB,S01006565,3870,12,6,3
AB25 2WD,S01006565,3870,12,6,3
AB25 2WE,S01006656,4580,14,7,4
AB25 2WF,S01006568,6507,19,10,5
AB25 2WG,S01006653,6069,18,9,5
AB25 2WH,S01006653,6069,18,9,5
AB25 2WJ,S01006568,6507,19,10,5
AB25 2WL,S01006653,6069,18,9,5
AB25 2WN,S01006656,4580,14,7,4
AB25 2WP,S01006568,6507,19,10,5
AB25 2WS,S01006653,6069,18,9,5
AB25 2WT,S01006653,6069,18,9,5
AB25 2WU,S01006653,6069,18,9,5
AB25 2WW,S01006653,6069,18,9,5
AB25 2WX,S01006653,6069,18,9,5
AB25 2WY,S01006653,6069,18,9,5
AB25 2WZ,S01006656,4580,14,7,4
AB25 2XA,S01006565,3870,12,6,3
AB25 2XB,S01006567,2616,8,4,2
AB25 2XD,S01006567,2616,8,4,2
AB25 2XE,S01006563,5484,16,8,4
AB25 2XF,S01006563,5484,16,8,4
AB25 2XG,S01006563,5484,16,8,4
AB25 2XH,S01006563,5484,16,8,4
AB25 2XJ,S01006656,4580,14,7,4
AB25 2XL,S01006567,2616,8,4,2
AB25 2XN,S01006656,4580,14,7,4
AB25 2XP,S01006568,6507,19,10,5
AB25 2XQ,S01006568,6507,19,10,5
AB25 2XR,S01006568,6507,19,10,5
AB25 2XS,S01006569,6303,19,10,5
AB25 2XT,S01006569,6303,19,10,5
AB25 2XU,S01006567,2616,8,4,2
AB25 2XW,S01006656,4580,14,7,4
AB25 2XX,S01006569,6303,19,10,5
AB25 2XY,S01006565,3870,12,6,3
AB25 2XZ,S01006565,3870,12,6,3
AB25 2YA,S01006569,6303,19,10,5
AB25 2YB,S01006570,6946,20,10,5
AB25 2YD,S01006558,6587,19,10,5
AB25 2YE,S01006567,2616,8,4,2
AB25 2YF,S01006567,2616,8,4,2
AB25 2YG,S01006567,2616,8,4,2
AB25 2YH,S01006568,6507,19,10,5
AB25 2YJ,S01006558,6587,19,10,5
AB25 2YL,S01006563,5484,16,8,4
AB25 2YN,S01006653,6069,18,9,5
AB25 2YP,S01006653,6069,18,9,5
AB25 2YQ,S01006567,2616,8,4,2
AB25 2YR,S01006655,3023,9,5,3
AB25 2YS,S01006567,2616,8,4,2
AB25 2YT,S01006567,2616,8,4,2
AB25 2YU,S01006568,6507,19,10,5
AB25 2YW,S01006566,6265,18,9,5
AB25 2YY,S01006564,2834,9,5,3
AB25 2ZA,S01006563,5484,16,8,4
AB25 2ZB,S01006563,5484,16,8,4
AB25 2ZD,S01006563,5484,16,8,4
AB25 2ZE,S01006563,5484,16,8,4
AB25 2ZF,S01006655,3023,9,5,3
AB25 2ZG,S01006563,5484,16,8,4
AB25 2ZH,S01006655,3023,9,5,3
AB25 2ZJ,S01006655,3023,9,5,3
AB25 2ZL,S01006563,5484,16,8,4
AB25 2ZN,S01006563,5484,16,8,4
AB25 2ZP,S01006694,1614,5,3,2
AB25 2ZR,S01006563,5484,16,8,4
AB25 2ZS,S01006563,5484,16,8,4
AB25 2ZT,S01006655,3023,9,5,3
AB25 2ZU,S01006653,6069,18,9,5
AB25 2ZW,S01006563,5484,16,8,4
AB25 2ZX,S01006655,3023,9,5,3
AB25 2ZY,S01006563,5484,16,8,4
AB25 3AA,S01006654,1782,6,3,2
AB25 3AB,S01006654,1782,6,3,2
AB25 3AD,S01006653,6069,18,9,5
AB25 3AE,S01006653,6069,18,9,5
AB25 3AF,S01006654,1782,6,3,2
AB25 3AG,S01006654,1782,6,3,2
AB25 3AH,S01006654,1782,6,3,2
AB25 3AJ,S01006654,1782,6,3,2
AB25 3AL,S01006654,1782,6,3,2
AB25 3AN,S01006654,1782,6,3,2
AB25 3AP,S01006654,1782,6,3,2
AB25 3AQ,S01006654,1782,6,3,2
AB25 3AR,S01006654,1782,6,3,2
AB25 3AS,S01006654,1782,6,3,2
AB25 3AT,S01006654,1782,6,3,2
AB25 3AU,S01006691,6208,18,9,5
AB25 3AW,S01006691,6208,18,9,5
AB25 3AX,S01006654,1782,6,3,2
AB25 3AY,S01006691,6208,18,9,5
AB25 3AZ,S01006691,6208,18,9,5
AB25 3BA,S01006700,2784,8,4,2
AB25 3BB,S01006653,6069,18,9,5
AB25 3BD,S01006655,3023,9,5,3
AB25 3BE,S01006654,1782,6,3,2
AB25 3BF,S01006654,1782,6,3,2
AB25 3BG,S01006654,1782,6,3,2
AB25 3BH,S01006654,1782,6,3,2
AB25 3BJ,S01006657,2574,8,4,2
AB25 3BL,S01006650,3767,11,6,3
AB25 3BN,S01006653,6069,18,9,5
AB25 3BP,S01006655,3023,9,5,3
AB25 3BQ,S01006653,6069,18,9,5
AB25 3BS,S01006655,3023,9,5,3
AB25 3BT,S01006655,3023,9,5,3
AB25 3BU,S01006655,3023,9,5,3
AB25 3BW,S01006655,3023,9,5,3
AB25 3BX,S01006655,3023,9,5,3
AB25 3BY,S01006655,3023,9,5,3
AB25 3BZ,S01006563,5484,16,8,4
AB25 3DA,S01006656,4580,14,7,4
AB25 3DB,S01006657,2574,8,4,2
AB25 3DE,S01006655,3023,9,5,3
AB25 3DF,S01006656,4580,14,7,4
AB25 3DH,S01006657,2574,8,4,2
AB25 3EW,S01006656,4580,14,7,4
AB25 3GA,S01006653,6069,18,9,5
AB25 3HG,S01006655,3023,9,5,3
AB25 3JL,S01006656,4580,14,7,4
AB25 3LB,S01006654,1782,6,3,2
AB25 3LG,S01006656,4580,14,7,4
AB25 3LH,S01006648,4379,13,7,4
AB25 3PP,S01006650,3767,11,6,3
AB25 3PQ,S01006657,2574,8,4,2
AB25 3PY,S01006657,2574,8,4,2
AB25 3PZ,S01006657,2574,8,4,2
AB25 3QB,S01006691,6208,18,9,5
AB25 3QE,S01006650,3767,11,6,3
AB25 3QJ,S01006691,6208,18,9,5
AB25 3QL,S01006692,5644,17,9,5
AB25 3QN,S01006691,6208,18,9,5
AB25 3QP,S01006692,5644,17,9,5
AB25 3QQ,S01006691,6208,18,9,5
AB25 3QU,S01006691,6208,18,9,5
AB25 3QW,S01006691,6208,18,9,5
AB25 3QZ,S01006691,6208,18,9,5
AB25 3RF,S01006660,3344,10,5,3
AB25 3RH,S01006653,6069,18,9,5
AB25 3RS,S01006648,4379,13,7,4
AB25 3RU,S01006649,3043,9,5,3
AB25 3RX,S01006656,4580,14,7,4
AB25 3RY,S01006656,4580,14,7,4
AB25 3SA,S01006653,6069,18,9,5
AB25 3SB,S01006656,4580,14,7,4
AB25 3SD,S01006655,3023,9,5,3
AB25 3SE,S01006655,3023,9,5,3
AB25 3SF,S01006655,3023,9,5,3
AB25 3SG,S01006656,4580,14,7,4
AB25 3SH,S01006655,3023,9,5,3
AB25 3SJ,S01006653,6069,18,9,5
AB25 3SL,S01006653,6069,18,9,5
AB25 3SN,S01006655,3023,9,5,3
AB25 3SP,S01006656,4580,14,7,4
AB25 3SQ,S01006653,6069,18,9,5
AB25 3SR,S01006657,2574,8,4,2
AB25 3SS,S01006654,1782,6,3,2
AB25 3ST,S01006654,1782,6,3,2
AB25 3SU,S01006655,3023,9,5,3
AB25 3SW,S01006653,6069,18,9,5
AB25 3SX,S01006654,1782,6,3,2
AB25 3SY,S01006653,6069,18,9,5
AB25 3SZ,S01006653,6069,18,9,5
AB25 3TA,S01006692,5644,17,9,5
AB25 3TB,S01006652,4826,14,7,4
AB25 3TD,S01006652,4826,14,7,4
AB25 3TE,S01006656,4580,14,7,4
AB25 3TJ,S01006652,4826,14,7,4
AB25 3TL,S01006651,3147,10,5,3
AB25 3TN,S01006651,3147,10,5,3
AB25 3TP,S01006651,3147,10,5,3
AB25 3TQ,S01006652,4826,14,7,4
AB25 3TR,S01006651,3147,10,5,3
AB25 3TS,S01006651,3147,10,5,3
AB25 3TT,S01006651,3147,10,5,3
AB25 3TU,S01006652,4826,14,7,4
AB25 3TW,S01006652,4826,14,7,4
AB25 3TX,S01006651,3147,10,5,3
AB25 3TY,S01006651,3147,10,5,3
AB25 3TZ,S01006652,4826,14,7,4
AB25 3UB,S01006651,3147,10,5,3
AB25 3UD,S01006649,3043,9,5,3
AB25 3UE,S01006649,3043,9,5,3
AB25 3UG,S01006649,3043,9,5,3
AB25 3UH,S01006649,3043,9,5,3
AB25 3UJ,S01006650,3767,11,6,3
AB25 3UL,S01006649,3043,9,5,3
AB25 3UN,S01006650,3767,11,6,3
AB25 3UP,S01006650,3767,11,6,3
AB25 3UQ,S01006650,3767,11,6,3
AB25 3UR,S01006650,3767,11,6,3
AB25 3UT,S01006650,3767,11,6,3
AB25 3UU,S01006649,3043,9,5,3
AB25 3UW,S01006649,3043,9,5,3
AB25 3UX,S01006650,3767,11,6,3
AB25 3UY,S01006650,3767,11,6,3
AB25 3UZ,S01006649,3043,9,5,3
AB25 3WA,S01006651,3147,10,5,3
AB25 3WB,S01006652,4826,14,7,4
AB25 3WD,S01006651,3147,10,5,3
AB25 3WJ,S01006651,3147,10,5,3
AB25 3WX,S01006653,6069,18,9,5
AB25 3WY,S01006653,6069,18,9,5
AB25 3WZ,S01006653,6069,18,9,5
AB25 3XA,S01006650,3767,11,6,3
AB25 3XB,S01006650,3767,11,6,3
AB25 3XD,S01006650,3767,11,6,3
AB25 3XE,S01006652,4826,14,7,4
AB25 3XG,S01006653,6069,18,9,5
AB25 3XH,S01006652,4826,14,7,4
AB25 3XJ,S01006652,4826,14,7,4
AB25 3XL,S01006651,3147,10,5,3
AB25 3XN,S01006651,3147,10,5,3
AB25 3XP,S01006650,3767,11,6,3
AB25 3XQ,S01006650,3767,11,6,3
AB25 3XR,S01006649,3043,9,5,3
AB25 3XS,S01006649,3043,9,5,3
AB25 3XT,S01006649,3043,9,5,3
AB25 3XU,S01006651,3147,10,5,3
AB25 3XW,S01006651,3147,10,5,3
AB25 3XX,S01006651,3147,10,5,3
AB25 3XY,S01006651,3147,10,5,3
AB25 3XZ,S01006653,6069,18,9,5
AB25 3YA,S01006649,3043,9,5,3
AB25 3YB,S01006652,4826,14,7,4
AB25 3YD,S01006653,6069,18,9,5
AB25 3YE,S01006651,3147,10,5,3
AB25 3YF,S01006650,3767,11,6,3
AB25 3YG,S01006649,3043,9,5,3
AB25 3YH,S01006649,3043,9,5,3
AB25 3YJ,S01006649,3043,9,5,3
AB25 3YL,S01006653,6069,18,9,5
AB25 3YN,S01006653,6069,18,9,5
AB25 3YP,S01006653,6069,18,9,5
AB25 3YQ,S01006649,3043,9,5,3
AB25 3YR,S01006653,6069,18,9,5
AB25 3YS,S01006653,6069,18,9,5
AB25 3YT,S01006653,6069,18,9,5
AB25 3YU,S01006656,4580,14,7,4
AB25 3YW,S01006656,4580,14,7,4
AB25 3YX,S01006656,4580,14,7,4
AB25 3ZA,S01006653,6069,18,9,5
AB25 3ZB,S01006653,6069,18,9,5
AB25 3ZD,S01006653,6069,18,9,5
AB25 3ZE,S01006653,6069,18,9,5
AB25 3ZF,S01006649,3043,9,5,3
AB25 3ZG,S01006653,6069,18,9,5
AB25 3ZH,S01006653,6069,18,9,5
AB25 9AA,S01006653,6069,18,9,5
AB25 9AB,S01006653,6069,18,9,5
AB25 9AD,S01006653,6069,18,9,5
AB25 9AE,S01006653,6069,18,9,5
AB25 9AF,S01006653,6069,18,9,5
AB25 9AG,S01006653,6069,18,9,5
AB25 9AH,S01006653,6069,18,9,5
AB25 9AJ,S01006653,6069,18,9,5
AB25 9AL,S01006653,6069,18,9,5
AB25 9AN,S01006653,6069,18,9,5
AB25 9AQ,S01006653,6069,18,9,5
AB25 9AS,S01006653,6069,18,9,5
AB25 9AT,S01006653,6069,18,9,5
AB25 9AU,S01006653,6069,18,9,5
AB3 1AA,S01006805,4802,14,7,4
AB3 1AB,S01006805,4802,14,7,4
AB3 1AD,S01006801,6052,18,9,5
AB3 1AE,S01006801,6052,18,9,5
AB3 1AF,S01006805,4802,14,7,4
AB3 1AG,S01006801,6052,18,9,5
AB3 1AH,S01006801,6052,18,9,5
AB3 1AJ,S01006801,6052,18,9,5
AB3 1AL,S01006805,4802,14,7,4
AB3 1AN,S01006805,4802,14,7,4
AB3 1AP,S01006805,4802,14,7,4
AB3 1AQ,S01006801,6052,18,9,5
AB3 1AR,S01006801,6052,18,9,5
AB3 1AS,S01006801,6052,18,9,5
AB3 1AT,S01006801,6052,18,9,5
AB3 1AU,S01006801,6052,18,9,5
AB3 1AW,S01006805,4802,14,7,4
AB3 1AX,S01006806,4848,14,7,4
AB3 1AY,S01006806,4848,14,7,4
AB3 1AZ,S01006801,6052,18,9,5
AB3 1BA,S01006802,4602,14,7,4
AB3 1BB,S01006806,4848,14,7,4
AB3 1BD,S01006804,5816,17,9,5
AB3 1BE,S01006801,6052,18,9,5
AB3 1BF,S01006801,6052,18,9,5
AB3 1BG,S01006801,6052,18,9,5
AB3 1BH,S01006805,4802,14,7,4
AB3 1BJ,S01006805,4802,14,7,4
AB3 1BL,S01006805,4802,14,7,4
AB3 1BN,S01006805,4802,14,7,4
AB3 1BP,S01006803,4844,14,7,4
AB3 1BQ,S01006803,4844,14,7,4
AB3 1BR,S01006805,4802,14,7,4
AB3 1BS,S01006804,5816,17,9,5
AB3 1BT,S01006804,5816,17,9,5
AB3 1BU,S01006803,4844,14,7,4
AB3 1BW,S01006801,6052,18,9,5
AB3 1BX,S01006802,4602,14,7,4
AB3 1BY,S01006802,4602,14,7,4
AB3 1BZ,S01006805,4802,14,7,4
AB3 1DA,S01006802,4602,14,7,4
AB3 1DB,S01006802,4602,14,7,4
AB3 1DD,S01006802,4602,14,7,4
AB3 1DE,S01006802,4602,14,7,4
AB3 1DF,S01006803,4844,14,7,4
AB3 1DG,S01006804,5816,17,9,5
AB3 1DH,S01006802,4602,14,7,4
AB3 1DJ,S01006802,4602,14,7,4
AB3 1DL,S01006802,4602,14,7,4
AB3 1DN,S01006802,4602,14,7,4
AB3 1DP,S01006802,4602,14,7,4
AB3 1DQ,S01006802,4602,14,7,4
AB3 1DR,S01006802,4602,14,7,4
AB3 1DS,S01006802,4602,14,7,4
AB3 1DT,S01006802,4602,14,7,4
AB3 1DU,S01006802,4602,14,7,4
AB3 1DW,S01006805,4802,14,7,4
AB3 1DX,S01006804,5816,17,9,5
AB3 1DY,S01006801,6052,18,9,5
AB3 1DZ,S01006812,4860,14,7,4
AB3 1EA,S01006801,6052,18,9,5
AB3 1EB,S01006806,4848,14,7,4
AB3 1ED,S01006801,6052,18,9,5
AB3 1EE,S01006801,6052,18,9,5
AB3 1EF,S01006804,5816,17,9,5
AB3 1EJ,S01006801,6052,18,9,5
AB3 1EL,S01006801,6052,18,9,5
AB3 1EN,S01006801,6052,18,9,5
AB3 1EP,S01006811,5372,16,8,4
AB3 1EQ,S01006811,5372,16,8,4
AB3 1ER,S01006811,5372,16,8,4
AB3 1ES,S01006801,6052,18,9,5
AB3 1ET,S01006801,6052,18,9,5
AB3 1EX,S01006801,6052,18,9,5
AB3 1FA,S01006803,4844,14,7,4
AB3 1HA,S01006802,4602,14,7,4
AB3 1HB,S01006802,4602,14,7,4
AB3 1HD,S01006805,4802,14,7,4
AB3 1HJ,S01006805,4802,14,7,4
AB3 1HL,S01006805,4802,14,7,4
AB3 1HN,S01006805,4802,14,7,4
AB3 1HP,S01006805,4802,14,7,4
AB3 1HQ,S01006805,4802,14,7,4
AB3 1HR,S01006805,4802,14,7,4
AB3 1HS,S01006805,4802,14,7,4
AB3 1HT,S01006805,4802,14,7,4
AB3 1HX,S01006805,4802,14,7,4
AB3 1JA,S01006805,4802,14,7,4
AB3 1JB,S01006812,4860,14,7,4
AB3 1JD,S01006812,4860,14,7,4
AB3 1JJ,S01006812,4860,14,7,4
AB3 1JL,S01006812,4860,14,7,4
AB3 1JN,S01006805,4802,14,7,4
AB3 1JP,S01006812,4860,14,7,4
AB3 1JQ,S01006812,4860,14,7,4
AB3 1JR,S01006811,5372,16,8,4
AB3 1JS,S01006811,5372,16,8,4
AB3 1JT,S01006811,5372,16,8,4
AB3 1JX,S01006812,4860,14,7,4
AB3 1LA,S01006812,4860,14,7,4
AB3 1LB,S01006812,4860,14,7,4
AB3 1LD,S01006818,5306,16,8,4
AB3 1LJ,S01006818,5306,16,8,4
AB3 1LL,S01006818,5306,16,8,4
AB3 1LN,S01006818,5306,16,8,4
AB3 1LP,S01006818,5306,16,8,4
AB3 1LQ,S01006818,5306,16,8,4
AB3 1LR,S01006818,5306,16,8,4
AB3 1LS,S01006812,4860,14,7,4
AB3 1LT,S01006812,4860,14,7,4
AB3 1LX,S01006812,4860,14,7,4
AB3 1NA,S01006812,4860,14,7,4
AB3 1NB,S01006801,6052,18,9,5
AB3 1ND,S01006801,6052,18,9,5
